amount_tsh,funder,gps_height,installer,longitude,latitude,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,scheme_management,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
10,274,1621,334,35.73163673,-3.31126435,1,2235,1,24,30,28,1685,150,2,7,2,1994,4,2,1,8,5,5,6,7,3,2,2,7,5,2,2,2
2500,887,1869,248,34.52119973,-9.79731413,2,1297,4,11,5,52,1204,90,2,7,1,1994,4,2,1,8,5,3,1,7,3,4,4,9,7,1,2,2
30,187,15,248,38.23938126,-7.77586968,7,5284,15,60,53,100,1396,1,2,7,2,2010,8,5,3,8,5,5,6,7,3,3,3,4,1,1,3,2
0,625,1275,708,30.22615406,-4.19337016,4,4763,6,16,2,29,261,530,2,8,1,1994,9,6,2,8,5,1,3,7,3,2,2,8,6,1,5,4
100,358,1194,630,34.03690181,-1.16513731,5,6499,10,20,6,98,1178,1,2,4,1,1992,14,11,6,8,5,5,6,7,3,2,2,3,5,2,3,2
0,251,1071,248,36.80476363,-3.45212444,6,8185,1,2,2,1,1205,150,2,7,2,1988,4,2,1,8,5,1,3,7,3,2,2,9,7,1,7,6
0,163,470,248,38.67036908,-4.87840172,6,3261,21,4,2,45,745,600,2,7,1,2010,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,251,936,162,37.03430682,-3.36673886,6,6411,1,2,7,66,660,150,2,7,2,1963,4,2,1,8,5,7,7,7,3,3,3,9,7,1,2,2
1500,678,2024,747,34.60540813,-9.29060887,7,2536,4,11,4,92,303,15,2,7,2,2006,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
0,251,1394,248,38.47383457,-4.857017400000001,6,4887,21,4,1,53,80,1,2,7,2,1969,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,251,1135,248,36.73583456,-3.48008807,6,7197,1,2,2,1,1205,200,2,7,2,2000,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
0,785,946,248,35.9262288,-10.560363,7,7718,17,10,5,87,1277,847,2,11,1,2002,15,12,2,12,5,1,3,7,3,1,1,8,6,1,5,4
40,273,401,332,38.36516644,-5.68080534,6,3292,21,4,6,19,1172,200,2,7,2,1976,14,11,6,8,5,5,6,7,3,4,4,4,1,1,2,2
0,164,1570,1031,34.77257549,-4.73622837,1,2363,19,13,4,111,1302,63,2,11,2,2004,9,6,2,12,5,1,3,8,6,5,5,8,6,1,5,4
0,174,382,230,38.91827923,-10.26383034,8,4990,8,80,53,99,151,530,2,7,2,1978,4,2,1,8,5,1,3,7,3,2,2,9,7,1,3,2
0,125,1617,162,35.52087846,-4.23154706,1,132,9,21,1,3,195,210,2,7,2,2008,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,455,1290,526,37.03945739,-3.19517549,6,3989,7,3,7,107,1778,1,2,9,2,2001,4,2,1,10,5,4,2,7,3,2,2,9,7,1,2,2
0,251,1178,248,36.72113386,-3.46679579,6,3453,1,2,2,1,1205,200,2,7,2,2000,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
0,844,1338,917,30.403615999999996,-5.67962638,4,94,16,15,1,76,1157,56,2,8,2,1985,10,7,4,9,1,1,3,7,3,2,2,4,1,1,5,4
1000,517,0,248,38.82275376,-4.84454985,6,4599,21,4,8,69,1001,10,2,4,2,1971,4,2,1,5,1,4,2,7,3,3,3,9,7,1,2,2
0,338,1410,248,30.75223253,-3.36452832,4,2274,6,16,1,31,250,350,2,7,1,2012,4,2,1,8,5,7,7,7,3,2,2,9,7,1,2,2
50,35,383,50,38.58087123,-10.62851574,8,5097,13,90,33,58,1443,3000,2,7,2,2009,5,3,2,8,5,5,6,5,5,2,2,4,1,1,5,4
500,251,946,118,37.58530386,-3.75021614,6,4219,7,3,2,85,798,40,2,9,2,1972,4,2,1,10,5,4,2,7,3,3,3,9,7,1,2,2
0,909,28,195,38.84321908,-6.58312227,9,4686,15,6,1,4,1949,2,1,1,2,2011,8,5,3,8,5,1,3,7,3,2,2,7,5,2,2,2
0,260,1630,313,37.59088914,-3.18718104,6,5637,7,3,1,97,549,1,2,1,2,2008,4,2,1,1,1,4,2,7,3,2,2,9,7,1,2,2
20,549,797,637,37.34740551,-3.3502403,6,7360,7,3,6,75,1542,1,2,8,2,2004,4,2,1,9,1,5,6,7,3,3,3,9,7,1,3,2
0,893,112,761,39.18876281,-7.65888299,7,4475,15,60,53,100,930,1530,2,7,2,1999,8,5,3,8,5,1,3,7,3,1,1,4,1,1,3,2
0,893,1294,953,30.47489443,-3.70811334,4,6898,6,16,1,31,546,450,2,7,1,2005,4,2,1,10,5,7,7,7,3,4,4,6,4,2,2,2
10,333,477,387,37.90618638,-9.94683886,8,8129,8,80,43,50,991,350,2,7,2,2007,5,3,2,8,5,5,6,7,3,1,1,4,1,1,7,6
50,659,173,1080,38.35101087,-6.64400617,9,4511,15,6,1,4,137,50,1,10,2,2010,7,11,6,5,1,5,6,7,3,2,2,7,5,2,2,2
100,146,818,205,36.04083816,-10.524535400000001,7,4912,17,10,5,87,1277,200,2,7,2,1987,4,2,1,8,5,5,6,7,3,3,3,7,5,2,3,2
100,166,310,248,37.795571,-7.04760938,9,6878,12,5,2,72,705,80,2,7,2,1997,15,12,2,8,5,4,2,5,5,4,4,8,6,1,5,4
0,537,1303,621,36.77067078,-3.37698136,6,4064,1,2,7,66,2,98,2,7,1,2008,4,2,1,8,5,7,7,7,3,2,2,9,7,1,2,2
750,251,1256,248,30.06031119,-4.69393049,4,6133,6,16,2,29,1346,450,2,8,2,2008,4,2,1,10,5,4,2,7,3,2,2,7,5,2,2,2
0,316,974,373,37.084070000000004,-6.00506008,9,5532,12,5,1,37,133,350,2,7,2,1996,15,12,2,8,5,2,5,5,5,3,3,8,6,1,5,4
500,146,1763,202,34.50436344,-9.89212831,2,4242,4,11,5,52,1051,1,2,7,2,1992,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
0,251,48,248,38.575093700000004,-6.797522900000001,9,3244,15,6,2,30,769,400,2,7,2,1974,8,5,3,8,5,1,3,7,3,2,2,7,5,2,2,2
500,387,1977,157,34.35667818,-9.610517100000001,2,2868,4,11,3,56,866,0,2,7,1,1992,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
0,840,1391,913,30.63213158,-3.82739331,4,7716,6,16,1,31,98,230,2,7,1,2003,4,2,1,7,4,7,7,7,3,3,3,9,7,1,2,2
0,966,457,508,37.42290341,-6.916135700000001,9,3079,12,5,6,84,1107,1,2,7,2,2002,9,6,2,8,5,1,3,5,5,2,2,8,6,1,5,4
20,616,1039,992,36.67222636,-3.62965193,6,1488,9,21,4,109,1651,300,2,7,2,2006,14,11,6,8,5,5,6,7,3,2,2,4,1,1,2,2
0,718,1767,248,31.7498392,-8.5344248,3,8346,16,15,2,114,532,420,2,7,1,1990,9,6,2,8,5,1,3,7,3,2,2,8,6,1,5,4
500,758,1076,839,34.23099717,-4.21836909,1,6128,19,13,1,24,1569,219,2,10,2,2011,9,6,2,11,5,4,2,7,3,2,2,2,1,1,5,4
0,718,1547,248,31.98521626,-8.7966666,3,699,16,15,2,114,794,400,2,7,1,1985,5,3,2,8,5,1,3,7,3,2,2,4,1,1,5,4
500,682,1977,10,34.68086633,-9.2406243,7,8118,4,11,4,92,360,175,2,10,2,2009,4,2,1,11,5,4,2,7,3,2,2,9,7,1,2,2
500,365,449,428,37.06873712,-6.85937357,9,5075,12,5,1,37,892,480,2,7,2,2004,9,6,2,8,5,6,4,7,3,2,2,8,6,1,5,4
400,166,307,248,36.87551656,-7.88181542,7,2428,12,5,3,36,703,340,2,9,2,1996,4,2,1,8,5,4,2,7,3,3,3,7,5,2,2,2
1000,146,917,248,35.34507312,-10.85916147,8,7796,17,10,2,112,909,0,2,7,2,1987,4,2,1,8,5,4,2,7,3,2,2,7,5,2,2,2
0,251,1106,225,37.66043891,-3.21752559,6,4197,7,3,1,97,551,1,2,1,2,1980,4,2,1,1,1,4,2,7,3,3,3,9,7,1,2,2
30,964,1113,891,34.25080081,-4.37250045,1,7716,19,13,1,24,1766,195,2,7,2,2009,14,11,6,8,5,5,6,7,3,2,2,4,1,1,3,2
0,509,1262,248,35.83908979,-4.15465863,1,4182,9,21,1,3,978,240,2,7,2,2009,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
1200,513,889,248,35.70756387,-10.78676407,8,6243,17,10,2,112,1042,0,2,7,2,2000,4,2,1,8,5,3,1,7,3,2,2,7,5,2,2,2
50,174,-37,631,40.11209762,-10.28226352,8,1066,13,9,5,79,1308,150,2,8,1,2010,14,11,6,8,5,5,6,8,6,5,5,4,1,1,3,2
0,834,1776,906,38.26376826,-4.668065299999999,6,3323,21,4,1,53,1775,1,2,7,2,1992,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
500,678,2099,10,34.64408454,-9.35761371,7,1196,4,11,4,92,360,50,2,7,2,2008,4,2,1,11,5,4,2,7,3,2,2,9,7,1,2,2
50,334,-29,907,40.32131492,-10.456468800000001,8,2643,13,99,1,78,936,1000,2,7,2,2008,14,11,6,8,5,5,6,5,5,2,2,4,1,1,3,2
0,423,420,490,39.10100761,-10.789217599999999,8,4053,13,90,33,58,1188,1,2,7,1,1980,8,5,3,8,5,7,7,7,3,1,1,4,1,1,7,6
0,416,1206,486,37.04160822,-3.22502964,6,6374,7,3,7,107,1778,1,2,9,2,2003,4,2,1,10,5,4,2,7,3,2,2,9,7,1,2,2
0,659,3,195,38.83066229,-6.53995349,9,8152,15,6,1,4,1949,5,2,1,2,2008,8,5,3,5,1,1,3,7,3,2,2,7,5,2,2,2
0,718,2045,248,31.85258165,-8.17876971,3,5140,16,15,2,114,1739,200,2,7,1,1991,4,2,1,8,5,1,3,7,3,1,1,9,7,1,7,6
200,835,657,144,36.22362832,-11.28689995,8,8009,17,10,5,87,871,300,2,11,1,2007,15,12,2,12,5,4,2,7,3,3,3,8,6,1,5,4
0,926,1063,248,34.32131632,-4.12409426,1,77,19,13,1,24,1847,145,2,7,2,2006,10,7,4,8,5,1,3,7,3,1,1,8,6,1,7,6
10,245,1513,119,37.16180905,-3.21266668,6,6728,7,3,5,17,1015,40,2,9,2,1999,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
0,165,1026,219,37.01706351,-6.03899895,9,3989,12,5,1,37,133,150,2,7,2,1996,1,1,2,8,5,1,3,4,4,2,2,8,6,1,5,4
0,704,706,1023,34.96590335,-10.21703167,2,3898,4,11,5,52,273,63,2,7,1,2007,4,2,1,8,5,6,4,7,3,1,1,7,5,2,2,2
4000,146,936,203,36.01839632,-7.28765311,7,7829,4,11,1,25,963,1,2,7,2,1990,4,2,1,8,5,3,1,7,3,4,4,9,7,1,2,2
0,835,1685,248,36.73921669,-3.32422104,6,866,1,2,2,1,11,200,2,7,2,2007,4,2,1,8,5,1,3,7,3,2,2,9,7,1,7,6
50,593,1780,678,31.60477312,-7.96263199,4,2644,16,15,4,115,961,980,1,2,2,1983,5,3,2,2,2,5,6,7,3,1,1,4,1,1,5,4
3000,387,1902,157,34.3700274,-9.57712303,2,2621,4,11,3,56,866,0,2,7,1,1991,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
0,251,1153,306,37.6026059,-3.31909706,6,4464,7,3,4,74,1409,1,2,10,2,1970,4,2,1,11,5,4,2,7,3,2,2,9,7,1,2,2
20,917,1752,997,35.03531882,-4.16567532,1,153,9,21,3,64,252,111,2,7,2,1994,14,11,6,8,5,5,6,7,3,2,2,4,1,1,2,2
0,964,1108,306,37.08661522,-5.737026599999999,9,464,9,21,5,42,1821,1,2,7,2,2006,14,11,6,8,5,1,3,7,3,2,2,4,1,1,3,2
0,16,1726,162,36.80401372,-3.3167372000000004,6,4567,1,2,7,66,1804,56,2,7,2,1995,4,2,1,8,5,7,7,7,3,3,3,10,3,3,2,2
0,115,1840,248,31.42577274,-7.63461171,3,2262,16,15,3,93,134,1,1,7,1,1994,9,6,2,8,5,1,3,8,6,1,1,8,6,1,5,4
0,893,1659,248,34.59641723,-9.07327479,7,2235,4,11,4,92,1907,36,2,10,2,1978,4,2,1,11,5,6,4,7,3,2,2,7,5,2,2,2
0,420,1357,489,37.20754504,-5.57232672,9,1905,9,21,5,42,799,1,2,7,1,1970,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
200,251,1470,248,36.71705888,-3.35589356,6,6279,1,2,2,1,1798,150,2,7,2,2005,4,2,1,8,5,4,2,7,3,3,3,9,7,1,2,2
1000,19,1679,24,37.95349481,-4.41592459,6,8333,7,3,3,102,121,45,2,7,2,1998,4,2,1,8,5,6,4,7,3,2,2,9,7,1,3,2
30,659,-13,195,38.90284169,-6.44951651,9,4003,15,6,1,4,923,184,2,1,2,2010,7,11,6,5,1,5,6,7,3,2,2,7,5,2,2,2
0,187,112,248,39.01443813,-8.23812877,7,4607,15,60,53,100,1090,1,2,7,2,2010,1,1,2,8,5,1,3,7,3,2,2,8,6,1,5,4
0,251,934,248,38.61877338,-5.10721854,6,848,21,4,3,81,712,60,2,7,1,2005,4,2,1,8,5,1,3,7,3,3,3,9,7,1,3,2
0,251,1082,635,31.04822137,-6.33833899,3,4875,16,15,1,76,1162,360,2,3,1,2012,5,3,2,8,5,1,3,7,3,2,2,4,1,1,5,4
500,206,1803,8,34.82033488,-9.03510167,7,3666,4,11,4,92,1312,185,2,11,2,2011,4,2,1,12,5,4,2,7,3,2,2,9,7,1,2,2
0,966,1375,162,36.79230543,-3.34979167,6,3366,1,2,7,66,1787,100,2,7,2,1998,4,2,1,8,5,7,7,7,3,3,3,9,7,1,2,2
0,251,1372,248,38.39710186,-4.9251607,6,3305,21,4,1,53,1934,1,2,7,2,1970,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
500,365,0,244,37.29019113,-6.42529681,9,909,12,5,1,37,207,700,2,7,2,1990,15,12,2,8,5,4,2,5,5,3,3,8,6,1,5,4
200,146,965,205,35.89507318,-10.21073277,2,6545,17,10,5,87,721,750,2,11,1,1998,15,12,2,12,5,4,2,7,3,2,2,8,6,1,5,4
0,344,211,464,38.96299211,-10.47649288,8,6130,8,80,53,99,831,320,2,7,2,2006,6,4,2,8,5,1,3,5,5,2,2,4,1,1,5,4
0,235,326,286,39.04307434,-10.7816037,8,4405,13,90,33,58,1190,1,2,7,1,1980,10,7,4,8,5,7,7,7,3,1,1,8,6,1,7,6
0,835,1062,248,31.04406217,-5.13764923,4,1681,6,16,3,32,1531,230,2,7,2,2007,10,7,4,8,5,7,7,7,3,2,2,8,6,1,7,6
5000,971,117,1019,38.86607565,-6.82280766,9,788,15,6,2,30,1795,4,2,3,2,2010,8,5,3,4,3,4,2,7,3,3,3,7,5,2,2,2
0,19,1584,23,35.53298353,-4.40597145,1,7258,9,21,2,18,214,821,2,7,2,2008,4,2,1,8,5,5,6,7,3,1,1,9,7,1,2,2
0,509,917,1064,34.93718983,-5.99977036,1,4481,19,13,3,57,1748,250,1,7,1,1978,8,5,3,8,5,1,3,7,3,2,2,4,1,1,3,2
200,370,1211,430,30.15273217,-4.54077625,4,3935,6,16,2,29,1339,340,2,8,2,1996,4,2,1,8,5,4,2,7,3,3,3,7,5,2,2,2
50,509,1642,1064,34.55182205,-1.35661922,5,7057,10,20,1,119,1592,200,2,7,2,2007,7,11,6,8,5,5,6,7,3,2,2,1,2,2,3,2
50,893,103,973,40.12614156,-10.43465942,8,6626,13,99,1,78,1463,300,2,7,2,1988,14,11,6,8,5,5,6,7,3,2,2,4,1,1,3,2
0,732,1630,126,38.32634808,-4.7514248,6,5092,21,4,1,53,767,1,2,7,2,2000,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,12,-37,7,38.89788633,-6.44237257,9,6607,15,6,1,4,923,400,2,2,1,2010,5,3,2,2,2,1,3,7,3,2,2,8,6,1,5,4
500,15,1758,248,34.55491319,-9.14946908,7,987,4,11,4,92,360,40,2,10,2,2009,4,2,1,11,5,4,2,7,3,2,2,7,5,2,2,2
0,926,1583,1009,35.6962332,-7.8731905,7,4757,4,11,1,25,928,455,2,7,2,2005,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,19,1293,27,36.93584706,-3.34334386,6,2235,1,2,7,66,614,120,2,7,2,2002,4,2,1,8,5,7,7,7,3,3,3,7,5,2,2,2
30,251,78,226,39.36643633,-10.30127313,8,4077,8,80,23,48,1285,234,1,7,1,2010,4,2,1,8,5,5,6,7,3,2,2,7,5,2,3,2
20,835,81,248,38.66003254,-5.80484429,6,3317,21,4,6,96,1168,100,1,7,1,2008,14,11,6,8,5,5,6,5,5,3,3,4,1,1,2,2
0,253,1346,413,30.66277795,-3.53000875,4,6986,6,16,1,31,91,1,2,7,1,2013,14,11,6,8,5,7,7,7,3,2,2,4,1,1,3,2
600,321,832,248,29.74090426,-4.84290189,4,3182,6,16,3,32,1223,100,2,11,2,2009,4,2,1,8,5,4,2,7,3,2,2,7,5,2,3,2
500,7,1224,248,37.31433292,-3.24970886,6,7752,7,3,4,74,584,60,2,7,2,2008,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
0,283,1198,248,33.80166084,-2.00958882,5,7796,10,20,4,11,442,500,2,11,1,1987,1,1,2,12,5,6,4,5,5,2,2,8,6,1,5,4
0,216,418,266,38.37186337,-10.98727483,8,4646,13,90,63,88,167,86,2,7,2,1986,5,3,2,8,5,1,3,5,5,4,4,4,1,1,5,4
0,146,1353,917,30.68877317,-3.76946025,4,3887,6,16,1,31,98,450,2,7,1,2006,9,6,2,8,5,7,7,7,3,4,4,8,6,1,5,4
20,544,-7,735,38.97897468,-7.95409439,7,2755,15,60,53,100,338,3226,2,4,1,2009,8,5,3,5,1,5,6,7,3,2,2,4,1,1,2,2
200,166,846,248,36.72200252,-8.65362013,7,4029,12,5,4,123,1925,370,2,9,2,1985,4,2,1,8,5,4,2,7,3,2,2,7,5,2,2,2
1000,165,0,219,37.3865924,-6.36036609,9,4912,12,5,1,37,921,1143,2,7,2,1984,14,11,6,8,5,4,2,7,3,3,3,4,1,1,2,2
500,15,1782,248,34.68018715,-9.14083579,7,3967,4,11,4,92,1104,75,2,7,2,2008,4,2,1,8,5,4,2,7,3,3,3,9,7,1,2,2
200,146,475,205,34.71460573,-10.51658052,2,3045,17,10,3,62,815,160,2,7,2,1994,4,2,1,8,5,4,2,7,3,5,5,9,7,1,2,2
50,964,1472,306,36.46861393,-5.6739349,9,3862,9,21,5,42,1803,400,2,9,2,1995,14,11,6,8,5,5,6,7,3,3,3,4,1,1,3,2
50,659,-10,195,38.92499681,-6.51054761,9,2973,15,6,1,4,686,50,2,1,2,2010,7,11,6,5,1,5,6,7,3,2,2,7,5,2,2,2
0,251,1343,248,36.52220314,-3.39342907,1,3536,1,2,2,1,714,100,2,7,2,2008,4,2,1,8,5,7,7,7,3,3,3,9,7,1,2,2
500,844,1146,917,34.2590751,-4.40881072,1,7713,19,13,1,24,1306,595,2,3,2,1994,1,1,2,4,3,4,2,7,3,2,2,4,1,1,5,4
0,822,191,892,37.76238239,-7.53169693,9,4389,12,5,2,72,696,80,2,7,2,2001,14,11,6,8,5,1,3,7,3,2,2,4,1,1,2,2
50,1,-24,1,39.53571763,-7.00866174,9,3201,2,7,3,120,650,80,2,5,1,2010,8,5,3,3,2,5,6,5,5,4,4,4,1,1,2,2
0,893,1450,953,30.681144399999997,-3.62705074,4,5754,6,16,1,31,719,210,2,7,1,2009,4,2,1,10,5,7,7,7,3,3,3,6,4,2,2,2
6,95,1484,248,37.46515889,-3.31118178,6,3254,7,3,4,74,690,40,2,9,2,2008,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
2000,513,1035,597,35.075973100000006,-10.79804496,8,1026,17,10,3,62,604,160,2,7,2,2011,13,8,2,8,5,4,2,7,3,2,2,4,1,1,5,4
25,1,51,1,39.09279766,-6.64837231,9,7364,2,7,1,39,90,185,2,7,1,2010,14,11,6,8,5,5,6,7,3,2,2,7,5,2,2,2
50,656,122,505,38.85964263,-6.78217548,9,2510,15,6,2,30,1795,8,2,4,2,1990,8,5,3,5,1,5,6,7,3,3,3,7,5,2,2,2
100,251,2188,157,34.21033591,-9.4445598,2,3678,4,11,3,56,1878,0,2,7,1,2002,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
0,834,1754,906,38.287664500000005,-4.667617,6,3299,21,4,1,53,966,1,2,7,2,1985,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,166,426,248,37.76327041,-5.9107047999999995,9,2369,12,5,6,84,497,350,2,7,2,1995,10,7,4,8,5,1,3,7,3,3,3,8,6,1,7,6
0,387,1964,157,34.23950654,-9.39047516,2,3742,4,11,3,56,862,0,2,7,1,1984,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
50,659,41,195,39.02959265,-6.57794396,9,4444,15,6,1,4,1953,15,1,1,2,2011,7,11,6,5,1,5,6,7,3,2,2,7,5,2,2,2
0,401,1712,470,35.22436586,-8.1218927,7,8269,4,11,1,25,289,490,1,2,2,1996,4,2,1,2,2,1,3,7,3,2,2,9,7,1,2,2
1000,680,2138,752,34.58579127,-9.58808791,2,8397,4,11,4,92,1045,25,2,7,1,2000,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
500,823,1086,212,31.08101296,-6.51508857,3,1115,16,15,1,76,898,800,2,7,1,2010,5,3,2,8,5,4,2,5,5,2,2,4,1,1,5,4
1000,758,1421,839,34.68679223,-4.38963261,1,3842,19,13,1,24,666,358,2,11,2,2000,9,6,2,12,5,6,4,7,3,2,2,4,1,1,5,4
0,112,1298,145,35.73565522,-2.14366136,1,794,1,2,5,91,198,120,2,7,2,2003,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
3000,672,1880,248,34.79191461,-9.72595495,2,4955,4,11,5,52,903,52,2,7,1,2010,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
200,146,1065,205,35.79413513,-10.51861852,2,7267,17,10,5,87,1277,480,2,11,1,2000,15,12,2,12,5,4,2,7,3,3,3,8,6,1,5,4
0,455,1420,526,36.979849,-3.16893983,1,3442,7,3,7,107,1778,1,2,9,2,2001,4,2,1,10,5,4,2,7,3,2,2,9,7,1,2,2
0,729,922,144,36.39325216,-10.59935863,8,4871,17,10,5,87,832,450,1,11,1,2007,13,8,2,12,5,1,3,7,3,1,1,8,6,1,5,4
500,893,1495,248,34.71749811,-8.88118394,7,7062,4,11,4,92,343,70,2,7,1,1984,4,2,1,8,5,4,2,7,3,3,3,7,5,2,2,2
20,403,27,474,39.15129392,-7.29562054,7,3027,15,6,2,70,913,54,2,7,1,2004,10,7,4,8,5,5,6,5,5,2,2,4,1,1,7,6
50,146,-19,196,38.99613186,-6.4784051,9,3200,15,6,1,4,1953,420,2,1,2,1990,7,11,6,5,1,5,6,7,3,2,2,7,5,2,2,2
500,703,1668,779,31.50903497,-8.44907449,4,2160,16,15,2,114,1808,150,2,7,1,2006,5,3,2,8,5,6,4,7,3,2,2,4,1,1,5,4
200,892,1803,157,34.38677038,-9.59297568,2,2157,4,11,3,56,866,0,2,7,1,2010,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
0,151,1073,248,31.0511087,-5.13285611,4,1682,6,16,3,32,1531,750,2,7,2,2012,9,6,2,8,5,7,7,7,3,2,2,8,6,1,7,6
0,34,65,47,39.03231325,-7.36969931,9,5479,15,60,43,70,1169,600,2,7,1,2005,10,7,4,8,5,1,3,7,3,2,2,8,6,1,7,6
50,344,36,248,39.43667996,-9.37662288,8,4198,8,80,13,38,983,1000,2,7,2,2006,14,11,6,8,5,5,6,7,3,2,2,4,1,1,3,2
0,844,1615,917,37.96436919,-4.42688332,6,6565,7,3,3,102,680,140,2,8,2,2002,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
40,174,295,332,38.51563204,-5.27378175,6,5075,21,4,6,19,1751,500,2,7,2,1978,14,11,6,8,5,5,6,7,3,2,2,7,5,2,2,2
50,345,893,404,35.0525941,-5.79591041,1,6653,19,13,3,57,157,600,2,7,2,2003,14,11,6,8,5,5,6,7,3,2,2,4,1,1,3,2
1000,893,583,972,37.31338283,-11.11558636,8,6089,17,10,1,121,1141,1,1,7,1,1999,13,8,2,8,5,6,4,7,3,3,3,4,1,1,5,4
0,889,1767,248,31.73086306,-8.47514209,3,2615,16,15,2,114,1402,50,2,7,2,1990,4,2,1,8,5,1,3,7,3,2,2,7,5,2,2,2
50,509,1153,248,33.53197455,-2.16001766,5,1855,10,20,4,11,1496,250,2,7,2,1978,4,2,1,8,5,5,6,7,3,2,2,3,5,2,3,2
0,251,403,248,38.39976208,-4.5384142999999995,6,3307,21,4,1,53,860,1,2,7,2,1972,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
20,251,1047,248,36.65501874,-3.58554909,6,202,1,2,2,1,682,150,2,7,2,2000,4,2,1,8,5,5,6,7,3,2,2,9,7,1,3,2
500,593,1813,678,31.54316722,-7.90179793,4,2958,16,15,4,115,1565,560,2,7,2,1991,5,3,2,8,5,4,2,5,5,4,4,4,1,1,5,4
0,455,1260,526,37.02226813,-3.23380781,6,4067,7,3,7,107,1778,1,2,9,2,2001,4,2,1,10,5,4,2,7,3,2,2,9,7,1,2,2
500,682,2051,10,34.60692779,-9.32997986,7,1502,4,11,4,92,360,42,2,10,2,2008,4,2,1,11,5,4,2,7,3,2,2,9,7,1,2,2
0,976,207,1084,38.634145200000006,-6.17047728,9,5592,15,6,1,4,1171,800,2,7,1,2006,10,7,4,8,5,1,3,7,3,3,3,8,6,1,7,6
0,15,1707,248,35.34545423,-8.20758126,7,3767,4,11,2,80,1712,0,2,7,2,2000,15,12,2,8,5,1,3,7,3,2,2,8,6,1,5,4
100,457,330,1012,38.57185116,-4.89606795,6,4597,21,4,2,45,922,35,2,7,1,2008,4,2,1,8,5,4,2,7,3,3,3,7,5,2,3,2
0,659,4,195,38.84563347,-6.547895400000001,9,733,15,6,1,4,1949,35,1,1,2,2001,8,5,3,5,1,1,3,7,3,2,2,7,5,2,2,2
1500,209,1988,264,34.81197573,-9.54612205,2,6389,4,11,4,92,1917,15,2,7,1,2006,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
1000,248,0,244,37.19764194,-6.02807978,9,5097,21,5,1,34,620,500,2,7,2,1995,15,12,2,8,5,3,1,5,5,3,3,8,6,1,5,4
150,906,534,980,37.62751051,-6.74513379,9,3995,12,5,5,73,609,4000,2,7,2,2008,4,2,1,8,5,5,6,7,3,2,2,9,7,1,2,2
100,950,1575,306,36.49607078,-5.220134799999999,1,106,9,21,5,42,1542,2300,2,7,2,2003,14,11,6,8,5,5,6,5,5,3,3,4,1,1,3,2
0,251,1528,248,36.64018655,-3.3135485,6,6493,1,2,2,1,651,150,2,7,2,2002,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
20,299,1271,359,34.84733057,-5.73225871,1,5522,19,13,3,57,994,500,2,7,2,2012,8,5,3,8,5,5,6,5,5,2,2,4,1,1,3,2
200,593,957,248,29.65430983,-4.76525779,4,5406,6,16,3,32,455,200,2,7,2,1984,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
30,656,-48,735,38.97694444,-7.95181045,7,4138,15,60,53,100,338,3226,1,7,1,2007,8,5,3,8,5,5,6,7,3,2,2,4,1,1,5,4
6000,874,2060,952,34.69282603,-9.636439999999999,2,1337,4,11,4,92,1045,30,2,7,2,2007,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
300,251,1425,118,37.65517792,-3.58999542,6,8329,7,3,2,85,1391,100,2,9,1,1972,4,2,1,10,5,4,2,7,3,2,2,7,5,2,7,6
